name;identifier;SMILES;inchikey;MW;LogP;pubchem;chEMBL;membrane;method;temperature;charge;note;LogK;LogPerm_molmedb_value;primary_reference;method_label;Perm
MM475844;MM475844;O=C(NC1CCN(C(=O)CCc2cccnc2)CC1)C(c1ccccc1)C1CCCCC1;RMFOYNMWESQGBZ-UHFFFAOYSA-N;433.6;4.49;44430519;CHEMBL390036;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL894525/target=_blank>CHEMBL894525</a>;;-4.92;Denonne F, Binet S, Burton M, Collart P, Defays S, Dipesa A, Eckert M, Giannaras A, Kumar S, Levine B, Nicolas JM, Pasau P, PĂ©gurier C, Preda D, Van houtvin N, Volosov A, Zou D.: Discovery of new C3aR ligands. Part 2: amino-piperidine derivatives. Bioorg Med Chem Lett, Volume 17 (12), 2007;CACO-2;0.000012022644346174132
MM475846;MM475846;CCOC(=O)CNC(CCc1ccccn1)C(=O)N1CCCC1C(=O)NCc1cc(Cl)ccc1CN;UERHFNVGKAURME-PKTZIBPZSA-N;516.04;1.96;44426251;CHEMBL390403;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL889058/target=_blank>CHEMBL889058</a>;;-5.62;DĂ¶nnecke D, Schweinitz A, StĂĽrzebecher A, Steinmetzer P, Schuster M, StĂĽrzebecher U, Nicklisch S, StĂĽrzebecher J, Steinmetzer T.: From selective substrate analogue factor Xa inhibitors to dual inhibitors of thrombin and factor Xa. Part 3. Bioorg Med Chem Lett, Volume 17 (12), 2007;CACO-2;0.0000023988329190194897
MM475847;MM475847;O=c1n(Cc2nc3ccccc3n2CCCCCO)c2cnccc2n1C1CC1;UJEZJTAIDLYMAF-UHFFFAOYSA-N;391.48;3.09;;;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL891578/target=_blank>CHEMBL891578</a>;;-5.02;Yu KL, Sin N, Civiello RL, Wang XA, Combrink KD, Gulgeze HB, Venables BL, Wright JJ, Dalterio RA, Zadjura L, Marino A, Dando S, D'Arienzo C, Kadow KF, Cianci CW, Li Z, Clarke J, Genovesi EV, Medina I, Lamb L, Colonno RJ, Yang Z, Krystal M, Meanwell NA.: Respiratory syncytial virus fusion inhibitors. Part 4: optimization for oral bioavailability. Bioorg Med Chem Lett, Volume 17 (4), 2007;CACO-2;0.000009549925860214369
MM475848;MM475848;Cc1ccc(N2CCN(C(=O)C(C)Cc3ccc(Cl)cc3F)CC2)c(C(NC(=O)CCN(C)C)C(C)C)c1;;545.14;5.08;23635108;CHEMBL391056;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL963797/target=_blank>CHEMBL963797</a>;;-4.43;Chen C, Tucci FC, Jiang W, Tran JA, Fleck BA, Hoare SR, Wen J, Chen T, Johns M, Markison S, Foster AC, Marinkovic D, Chen CW, Arellano M, Harman J, Saunders J, Bozigian H, Marks D.: Pharmacological and pharmacokinetic characterization of 2-piperazine-alpha-isopropyl benzylamine derivatives as melanocortin-4 receptor antagonists. Bioorg Med Chem, Volume 16 (10), 2008;CACO-2;0.00003715352290971728
MM475848;MM475848;Cc1ccc(N2CCN(C(=O)C(C)Cc3ccc(Cl)cc3F)CC2)c(C(NC(=O)CCN(C)C)C(C)C)c1;;545.14;5.08;23635108;CHEMBL391056;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL900805/target=_blank>CHEMBL900805</a>;;-5.43;Chen C, Jiang W, Tucci F, Tran JA, Fleck BA, Hoare SR, Joppa M, Markison S, Wen J, Sai Y, Johns M, Madan A, Chen T, Chen CW, Marinkovic D, Arellano M, Saunders J, Foster AC.: Discovery of 1-[2-[(1S)-(3-dimethylaminopropionyl)amino-2-methylpropyl]-4-methylphenyl]-4-[(2R)-methyl-3-(4-chlorophenyl)-propionyl]piperazine as an orally active antagonist of the melanocortin-4 receptor for the potential treatment of cachexia. J Med Chem, Volume 50 (22), 2007;CACO-2;0.0000037153522909717276
MM475849;MM475849;CC(C)CC1C(=O)NCC(=O)N(C)C(CCCN=C(N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)N(C)C(Cc2ccccc2)C(=O)N1C;BUJLFEPBWLGNBZ-NEWJYFPISA-N;687.8;-1.78;23729563;CHEMBL391340;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL902034/target=_blank>CHEMBL902034</a>;;-7.52;Chatterjee J, Ovadia O, Zahn G, Marinelli L, Hoffman A, Gilon C, Kessler H.: Multiple N-methylation by a designed approach enhances receptor selectivity. J Med Chem, Volume 50 (24), 2007;CACO-2;0.000000030199517204020194
MM475851;MM475851;COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(-c4ccccc4CN(C)C)cc2)CC3)cc1;WDTKVYDFBNLOOJ-UHFFFAOYSA-N;495.58;3.91;10117541;CHEMBL391484;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL900671/target=_blank>CHEMBL900671</a>;;-5.64;Pinto DJ, Orwat MJ, Koch S, Rossi KA, Alexander RS, Smallwood A, Wong PC, Rendina AR, Luettgen JM, Knabb RM, He K, Xin B, Wexler RR, Lam PY.: Discovery of 1-(4-methoxyphenyl)-7-oxo-6-(4-(2-oxopiperidin-1-yl)phenyl)-4,5,6,7-tetrahydro-1H-pyrazolo[3,4-c]pyridine-3-carboxamide (apixaban, BMS-562247), a highly potent, selective, efficacious, and orally bioavailable inhibitor of blood coagulation factor Xa. J Med Chem, Volume 50 (22), 2007;CACO-2;0.0000022908676527677747
MM475853;MM475853;O=C1CC(c2ccc(CC(Nc3nc4ccc(F)cc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1;YXMKDYBKIKKMKC-AIBWNMTMSA-N;521.6;4.6;23646686;CHEMBL391816;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL902513/target=_blank>CHEMBL902513</a>;;-6.05;Sparks RB, Polam P, Zhu W, Crawley ML, Takvorian A, McLaughlin E, Wei M, Ala PJ, Gonneville L, Taylor N, Li Y, Wynn R, Burn TC, Liu PC, Combs AP.: Benzothiazole benzimidazole (S)-isothiazolidinone derivatives as protein tyrosine phosphatase-1B inhibitors. Bioorg Med Chem Lett, Volume 17 (3), 2007;CACO-2;0.0000008912509381337459
MM475855;MM475855;CC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCC(=O)NCCN(C(Cc2ccccc2)C(N)=O)C(=O)C(C)NC(=O)C(C)NC1=O;PQPSEMWNMBJLKW-YPZLOKHQSA-N;692.82;-1.35;23730838;CHEMBL391932;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL901110/target=_blank>CHEMBL901110</a>;;-5.83;Hess S, Ovadia O, Shalev DE, Senderovich H, Qadri B, Yehezkel T, Salitra Y, Sheynis T, Jelinek R, Gilon C, Hoffman A.: Effect of structural and conformation modifications, including backbone cyclization, of hydrophilic hexapeptides on their intestinal permeability and enzymatic stability. J Med Chem, Volume 50 (24), 2007;CACO-2;0.000001479108388168207
MM475856;MM475856;CC1NC(=O)C(Cc2ccccc2)NCCC(=O)NCCN(C(Cc2ccccc2)C(N)=O)C(=O)CNC(=O)CNC(=O)CNC1=O;IQJDHWMIWQDFED-TUSQITKMSA-N;650.74;-2.51;23730958;CHEMBL391992;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL901110/target=_blank>CHEMBL901110</a>;;-5.72;Hess S, Ovadia O, Shalev DE, Senderovich H, Qadri B, Yehezkel T, Salitra Y, Sheynis T, Jelinek R, Gilon C, Hoffman A.: Effect of structural and conformation modifications, including backbone cyclization, of hydrophilic hexapeptides on their intestinal permeability and enzymatic stability. J Med Chem, Volume 50 (24), 2007;CACO-2;0.0000019054607179632483
MM475857;MM475857;CC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCC(=O)NCCN(C(Cc2ccccc2)C(N)=O)C(=O)CNC(=O)CNC1=O;ZOTAYMIEWXSZNI-JPMIEVGJSA-N;664.76;-2.13;23730724;CHEMBL391993;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL901110/target=_blank>CHEMBL901110</a>;;-5.49;Hess S, Ovadia O, Shalev DE, Senderovich H, Qadri B, Yehezkel T, Salitra Y, Sheynis T, Jelinek R, Gilon C, Hoffman A.: Effect of structural and conformation modifications, including backbone cyclization, of hydrophilic hexapeptides on their intestinal permeability and enzymatic stability. J Med Chem, Volume 50 (24), 2007;CACO-2;0.000003235936569296281
MM475858;MM475858;CN1CC(=O)NCC(=O)NCC(=O)NCC(=O)N(C(Cc2ccccc2)C(N)=O)CCNC(=O)CCNC(Cc2ccccc2)C1=O;;650.74;-2.56;23731077;CHEMBL391994;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL901110/target=_blank>CHEMBL901110</a>;;-5.65;Hess S, Ovadia O, Shalev DE, Senderovich H, Qadri B, Yehezkel T, Salitra Y, Sheynis T, Jelinek R, Gilon C, Hoffman A.: Effect of structural and conformation modifications, including backbone cyclization, of hydrophilic hexapeptides on their intestinal permeability and enzymatic stability. J Med Chem, Volume 50 (24), 2007;CACO-2;0.0000022387211385683376
MM475858;MM475858;CN1CC(=O)NCC(=O)NCC(=O)NCC(=O)N(C(Cc2ccccc2)C(N)=O)CCNC(=O)CCNC(Cc2ccccc2)C1=O;;650.74;-2.56;23731077;CHEMBL391994;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL901111/target=_blank>CHEMBL901111</a>;;-5.12;Hess S, Ovadia O, Shalev DE, Senderovich H, Qadri B, Yehezkel T, Salitra Y, Sheynis T, Jelinek R, Gilon C, Hoffman A.: Effect of structural and conformation modifications, including backbone cyclization, of hydrophilic hexapeptides on their intestinal permeability and enzymatic stability. J Med Chem, Volume 50 (24), 2007;CACO-2;0.000007585775750291836
MM475859;MM475859;CN1CC(=O)NCC(=O)NCC(=O)N(C(Cc2ccccc2)C(N)=O)CCNC(=O)CCNC(Cc2ccccc2)C(=O)N(C)CC1=O;WMWLTEZGRIRKNS-UIOOFZCWSA-N;664.76;-2.22;23730839;CHEMBL391995;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL901110/target=_blank>CHEMBL901110</a>;;-5.61;Hess S, Ovadia O, Shalev DE, Senderovich H, Qadri B, Yehezkel T, Salitra Y, Sheynis T, Jelinek R, Gilon C, Hoffman A.: Effect of structural and conformation modifications, including backbone cyclization, of hydrophilic hexapeptides on their intestinal permeability and enzymatic stability. J Med Chem, Volume 50 (24), 2007;CACO-2;0.0000024547089156850284
MM475863;MM475863;Cc1cc(Cc2ccc(C(=O)NC3CN(CC(C)C)CC3C(=O)NO)cc2)c2ccccc2n1;VMWZNZVYBAZMKQ-UKILVPOCSA-N;460.58;3.33;44431845;CHEMBL392312;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL897361/target=_blank>CHEMBL897361</a>;;-5.82;Chen XT, Ghavimi B, Corbett RL, Xue CB, Liu RQ, Covington MB, Qian M, Vaddi KG, Christ DD, Hartman KD, Ribadeneira MD, Trzaskos JM, Newton RC, Decicco CP, Duan JJ.: A new 4-(2-methylquinolin-4-ylmethyl)phenyl P1' group for the beta-amino hydroxamic acid derived TACE inhibitors. Bioorg Med Chem Lett, Volume 17 (7), 2007;CACO-2;0.0000015135612484362072
MM475865;MM475865;COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(C2CCN(c4ccccc4S(C)(=O)=O)CC2)CC3)cc1;PJHHSGILIGVDLH-UHFFFAOYSA-N;523.62;2.05;;;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL885807/target=_blank>CHEMBL885807</a>;;-5.82;Qiao JX, Cheng X, Smallheer JM, Galemmo RA, Drummond S, Pinto DJ, Cheney DL, He K, Wong PC, Luettgen JM, Knabb RM, Wexler RR, Lam PY.: Pyrazole-based factor Xa inhibitors containing N-arylpiperidinyl P4 residues. Bioorg Med Chem Lett, Volume 17 (5), 2007;CACO-2;0.0000015135612484362072
MM475869;MM475869;O=C(Nc1ccc(C(F)(F)F)cc1)c1ccnn1CCc1ccncc1;ZAMPINLTBPKGEY-UHFFFAOYSA-N;360.34;3.79;44431897;CHEMBL392934;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL897525/target=_blank>CHEMBL897525</a>;;-5.19;Kiselyov AS, Milligan D, Ouyang X.: Novel inhibitors of VEGF receptors-1 and -2 based on azole-5-carboxamide templates. Bioorg Med Chem Lett, Volume 17 (13), 2007;CACO-2;0.000006456542290346549
MM475870;MM475870;CCc1ccc(NC(=O)c2ccnn2CCc2ccncc2)cc1;SWHBXSXTFLWDOB-UHFFFAOYSA-N;320.4;3.34;44431898;CHEMBL392935;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL897525/target=_blank>CHEMBL897525</a>;;-5.01;Kiselyov AS, Milligan D, Ouyang X.: Novel inhibitors of VEGF receptors-1 and -2 based on azole-5-carboxamide templates. Bioorg Med Chem Lett, Volume 17 (13), 2007;CACO-2;0.000009772372209558111
MM475878;MM475878;CC(C)CC(NCCN)c1cccc(F)c1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1;;592.59;4.65;24180646;CHEMBL393576;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL899779/target=_blank>CHEMBL899779</a>;;-5.7;Jiang W, Tucci FC, Tran JA, Fleck BA, Wen J, Markison S, Marinkovic D, Chen CW, Arellano M, Hoare SR, Johns M, Foster AC, Saunders J, Chen C.: Pyrrolidinones as potent functional antagonists of the human melanocortin-4 receptor. Bioorg Med Chem Lett, Volume 17 (20), 2007;CACO-2;0.0000019952623149688787
MM475879;MM475879;CNC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N(C)C(Cc1ccccc1)C(N)=O;BGSZSRNMQIWHNF-VXKWHMMOSA-N;567.65;-2.16;23731178;CHEMBL393582;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL901110/target=_blank>CHEMBL901110</a>;;-5.74;Hess S, Ovadia O, Shalev DE, Senderovich H, Qadri B, Yehezkel T, Salitra Y, Sheynis T, Jelinek R, Gilon C, Hoffman A.: Effect of structural and conformation modifications, including backbone cyclization, of hydrophilic hexapeptides on their intestinal permeability and enzymatic stability. J Med Chem, Volume 50 (24), 2007;CACO-2;0.0000018197008586099826
MM475883;MM475883;O=C1CC(c2ccc(CC(Nc3nc4cc(Br)ccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1;GDVCJUYCAGOQOZ-AIBWNMTMSA-N;582.51;5.22;23646697;CHEMBL394382;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL902513/target=_blank>CHEMBL902513</a>;;-5.89;Sparks RB, Polam P, Zhu W, Crawley ML, Takvorian A, McLaughlin E, Wei M, Ala PJ, Gonneville L, Taylor N, Li Y, Wynn R, Burn TC, Liu PC, Combs AP.: Benzothiazole benzimidazole (S)-isothiazolidinone derivatives as protein tyrosine phosphatase-1B inhibitors. Bioorg Med Chem Lett, Volume 17 (3), 2007;CACO-2;0.000001288249551693135
MM475884;MM475884;CC(C)CC1C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc2ccccc2)C(=O)N1C;AXPXTJPQSSUWFY-KJJMTIBFSA-N;659.75;-2.46;23731146;CHEMBL394389;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL902034/target=_blank>CHEMBL902034</a>;;-7.52;Chatterjee J, Ovadia O, Zahn G, Marinelli L, Hoffman A, Gilon C, Kessler H.: Multiple N-methylation by a designed approach enhances receptor selectivity. J Med Chem, Volume 50 (24), 2007;CACO-2;0.000000030199517204020194
MM475885;MM475885;NCc1ccc(Cl)cc1CNC(=O)C1CCCN1C(=O)C(CCc1ccccn1)NCC(=O)O;NYKOPIYZICLSFY-RTWAWAEBSA-N;487.99;1.48;44426252;CHEMBL394517;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL889058/target=_blank>CHEMBL889058</a>;;-5.3;DĂ¶nnecke D, Schweinitz A, StĂĽrzebecher A, Steinmetzer P, Schuster M, StĂĽrzebecher U, Nicklisch S, StĂĽrzebecher J, Steinmetzer T.: From selective substrate analogue factor Xa inhibitors to dual inhibitors of thrombin and factor Xa. Part 3. Bioorg Med Chem Lett, Volume 17 (12), 2007;CACO-2;0.000005011872336272725
MM475889;MM475889;N#CCCCn1c(Cn2c(=O)n(CC(F)(F)F)c3ccncc32)nc2ccccc21;RMNMUWNNOBHYLU-UHFFFAOYSA-N;414.39;3.46;;;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL891578/target=_blank>CHEMBL891578</a>;;-4.71;Yu KL, Sin N, Civiello RL, Wang XA, Combrink KD, Gulgeze HB, Venables BL, Wright JJ, Dalterio RA, Zadjura L, Marino A, Dando S, D'Arienzo C, Kadow KF, Cianci CW, Li Z, Clarke J, Genovesi EV, Medina I, Lamb L, Colonno RJ, Yang Z, Krystal M, Meanwell NA.: Respiratory syncytial virus fusion inhibitors. Part 4: optimization for oral bioavailability. Bioorg Med Chem Lett, Volume 17 (4), 2007;CACO-2;0.000019498445997580456
MM475890;MM475890;COc1ccc(-n2nc(Cn3cnnn3)c3c2C(=O)N(c2ccc(-c4ccccc4CN4CCC(O)C4)cc2)CC3)cc1;XSEZTBVLOUTJTF-AREMUKBSSA-N;576.66;3.35;23635133;CHEMBL395372;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL900671/target=_blank>CHEMBL900671</a>;;-6.05;Pinto DJ, Orwat MJ, Koch S, Rossi KA, Alexander RS, Smallwood A, Wong PC, Rendina AR, Luettgen JM, Knabb RM, He K, Xin B, Wexler RR, Lam PY.: Discovery of 1-(4-methoxyphenyl)-7-oxo-6-(4-(2-oxopiperidin-1-yl)phenyl)-4,5,6,7-tetrahydro-1H-pyrazolo[3,4-c]pyridine-3-carboxamide (apixaban, BMS-562247), a highly potent, selective, efficacious, and orally bioavailable inhibitor of blood coagulation factor Xa. J Med Chem, Volume 50 (22), 2007;CACO-2;0.0000008912509381337459
MM475891;MM475891;N#Cc1cc(CC(Nc2nc3ccccc3s2)c2nc3ccccc3[nH]2)ccc1C1CC(=O)NS1(=O)=O;ACQAZSOWCXPIAZ-BBQAJUCSSA-N;528.62;4.33;23646704;CHEMBL395386;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL902513/target=_blank>CHEMBL902513</a>;;-6.3;Sparks RB, Polam P, Zhu W, Crawley ML, Takvorian A, McLaughlin E, Wei M, Ala PJ, Gonneville L, Taylor N, Li Y, Wynn R, Burn TC, Liu PC, Combs AP.: Benzothiazole benzimidazole (S)-isothiazolidinone derivatives as protein tyrosine phosphatase-1B inhibitors. Bioorg Med Chem Lett, Volume 17 (3), 2007;CACO-2;0.0000005011872336272725
MM475893;MM475893;Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)NC3CCN(c4ccccc4CN4CCCC4O)CC3)cc12;IYCGPDFYFRTXIV-RUZDIDTESA-N;569.59;3.93;23648148;CHEMBL395823;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL885807/target=_blank>CHEMBL885807</a>;;-6.7;Qiao JX, Cheng X, Smallheer JM, Galemmo RA, Drummond S, Pinto DJ, Cheney DL, He K, Wong PC, Luettgen JM, Knabb RM, Wexler RR, Lam PY.: Pyrazole-based factor Xa inhibitors containing N-arylpiperidinyl P4 residues. Bioorg Med Chem Lett, Volume 17 (5), 2007;CACO-2;0.00000019952623149688787
MM475899;MM475899;CNC(Cc1ccccc1)C(=O)N(C)CC(=O)NCC(=O)NCC(=O)NCC(=O)N(C)C(Cc1ccccc1)C(N)=O;;581.67;-1.82;23731179;CHEMBL396440;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL901110/target=_blank>CHEMBL901110</a>;;-6.24;Hess S, Ovadia O, Shalev DE, Senderovich H, Qadri B, Yehezkel T, Salitra Y, Sheynis T, Jelinek R, Gilon C, Hoffman A.: Effect of structural and conformation modifications, including backbone cyclization, of hydrophilic hexapeptides on their intestinal permeability and enzymatic stability. J Med Chem, Volume 50 (24), 2007;CACO-2;0.0000005754399373371567
MM475899;MM475899;CNC(Cc1ccccc1)C(=O)N(C)CC(=O)NCC(=O)NCC(=O)NCC(=O)N(C)C(Cc1ccccc1)C(N)=O;;581.67;-1.82;23731179;CHEMBL396440;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL901111/target=_blank>CHEMBL901111</a>;;-5.76;Hess S, Ovadia O, Shalev DE, Senderovich H, Qadri B, Yehezkel T, Salitra Y, Sheynis T, Jelinek R, Gilon C, Hoffman A.: Effect of structural and conformation modifications, including backbone cyclization, of hydrophilic hexapeptides on their intestinal permeability and enzymatic stability. J Med Chem, Volume 50 (24), 2007;CACO-2;0.0000017378008287493763
MM475900;MM475900;O=C1CC(c2ccc(CC(Nc3nc4ccccc4s3)c3nc4ccc(Cl)cc4[nH]3)cc2)S(=O)(=O)N1;YAYDJMKEWVNQFY-AIBWNMTMSA-N;538.05;5.11;23646700;CHEMBL396583;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL902513/target=_blank>CHEMBL902513</a>;;-6.1;Sparks RB, Polam P, Zhu W, Crawley ML, Takvorian A, McLaughlin E, Wei M, Ala PJ, Gonneville L, Taylor N, Li Y, Wynn R, Burn TC, Liu PC, Combs AP.: Benzothiazole benzimidazole (S)-isothiazolidinone derivatives as protein tyrosine phosphatase-1B inhibitors. Bioorg Med Chem Lett, Volume 17 (3), 2007;CACO-2;0.0000007943282347242822
MM475901;MM475901;N#Cc1ccc2nc(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)Nc3nc4ccccc4s3)[nH]c2c1;KURDXZVTVJKSSE-BBQAJUCSSA-N;528.62;4.33;23646701;CHEMBL396584;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL902513/target=_blank>CHEMBL902513</a>;;-6.4;Sparks RB, Polam P, Zhu W, Crawley ML, Takvorian A, McLaughlin E, Wei M, Ala PJ, Gonneville L, Taylor N, Li Y, Wynn R, Burn TC, Liu PC, Combs AP.: Benzothiazole benzimidazole (S)-isothiazolidinone derivatives as protein tyrosine phosphatase-1B inhibitors. Bioorg Med Chem Lett, Volume 17 (3), 2007;CACO-2;0.0000003981071705534969
MM475904;MM475904;CNCc1ccccc1N1CCC(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)CC1;JNNNQOVXXHMSBM-UHFFFAOYSA-N;513.52;3.73;23648149;CHEMBL397124;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL885807/target=_blank>CHEMBL885807</a>;;-7;Qiao JX, Cheng X, Smallheer JM, Galemmo RA, Drummond S, Pinto DJ, Cheney DL, He K, Wong PC, Luettgen JM, Knabb RM, Wexler RR, Lam PY.: Pyrazole-based factor Xa inhibitors containing N-arylpiperidinyl P4 residues. Bioorg Med Chem Lett, Volume 17 (5), 2007;CACO-2;0.0000001
MM475907;MM475907;O=C(Nc1ccc(Cl)cc1)c1ccnn1CCc1ccncc1;RDCNEJGSOLCHQO-UHFFFAOYSA-N;326.79;3.43;44431890;CHEMBL397323;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL897525/target=_blank>CHEMBL897525</a>;;-5.16;Kiselyov AS, Milligan D, Ouyang X.: Novel inhibitors of VEGF receptors-1 and -2 based on azole-5-carboxamide templates. Bioorg Med Chem Lett, Volume 17 (13), 2007;CACO-2;0.0000069183097091893625
MM475910;MM475910;N#Cc1ccc2nc(NC(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)c3nc4ccccc4[nH]3)sc2c1;MIBJOQNZLGSJQS-BBQAJUCSSA-N;528.62;4.33;23646694;CHEMBL398020;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL902513/target=_blank>CHEMBL902513</a>;;-6.4;Sparks RB, Polam P, Zhu W, Crawley ML, Takvorian A, McLaughlin E, Wei M, Ala PJ, Gonneville L, Taylor N, Li Y, Wynn R, Burn TC, Liu PC, Combs AP.: Benzothiazole benzimidazole (S)-isothiazolidinone derivatives as protein tyrosine phosphatase-1B inhibitors. Bioorg Med Chem Lett, Volume 17 (3), 2007;CACO-2;0.0000003981071705534969
MM475914;MM475914;O=c1n(Cc2nc3ccccc3n2CCCCF)c2cnccc2n1C1CC1;HRZCSWIVEIQDQW-UHFFFAOYSA-N;379.44;3.68;;;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL891578/target=_blank>CHEMBL891578</a>;;-4.61;Yu KL, Sin N, Civiello RL, Wang XA, Combrink KD, Gulgeze HB, Venables BL, Wright JJ, Dalterio RA, Zadjura L, Marino A, Dando S, D'Arienzo C, Kadow KF, Cianci CW, Li Z, Clarke J, Genovesi EV, Medina I, Lamb L, Colonno RJ, Yang Z, Krystal M, Meanwell NA.: Respiratory syncytial virus fusion inhibitors. Part 4: optimization for oral bioavailability. Bioorg Med Chem Lett, Volume 17 (4), 2007;CACO-2;0.000024547089156850286
MM475920;MM475920;NC(=O)c1cc(C(=O)N2CCc3cc(-c4ccccc4CN4CCCC4)ccc32)n(-c2ccc3onc(N)c3c2)n1;YEIXBTGYWGRTKX-UHFFFAOYSA-N;547.62;4.16;44444416;CHEMBL399332;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL941671/target=_blank>CHEMBL941671</a>;;-6.15;Varnes JG, Wacker DA, Jacobson IC, Quan ML, Ellis CD, Rossi KA, He MY, Luettgen JM, Knabb RM, Bai S, He K, Lam PY, Wexler RR.: Design, structure-activity relationship, and pharmacokinetic profile of pyrazole-based indoline factor Xa inhibitors. Bioorg Med Chem Lett, Volume 17 (23), 2007;CACO-2;0.0000007079457843841374
MM475921;MM475921;NC(=O)c1cc(C(=O)N2CCc3cc(-n4ccccc4=O)ccc32)n(-c2ccc3onc(N)c3c2)n1;UQHLDZFSQPJXIW-UHFFFAOYSA-N;481.47;2.05;11698686;CHEMBL399345;CACO;ECACO;25;0;<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL941671/target=_blank>CHEMBL941671</a>;;-7;Varnes JG, Wacker DA, Jacobson IC, Quan ML, Ellis CD, Rossi KA, He MY, Luettgen JM, Knabb RM, Bai S, He K, Lam PY, Wexler RR.: Design, structure-activity relationship, and pharmacokinetic profile of pyrazole-based indoline factor Xa inhibitors. Bioorg Med Chem Lett, Volume 17 (23), 2007;CACO-2;0.0000001
